         271           1
   0.00000000000E+00   0.10000000000E+01
   0.47374344121E+00   0.10000000000E+01
   0.93618860301E+00   0.10000000000E+01
   0.13876049374E+01   0.10000000000E+01
   0.18282554703E+01   0.10000000000E+01
   0.22583969545E+01   0.10000000000E+01
   0.26782800199E+01   0.10000000000E+01
   0.30881493188E+01   0.10000000000E+01
   0.34882436689E+01   0.10000000000E+01
   0.38787961925E+01   0.10000000000E+01
   0.42600344519E+01   0.10000000000E+01
   0.46321805826E+01   0.10000000000E+01
   0.49954514221E+01   0.10000000000E+01
   0.53500586368E+01   0.10000000000E+01
   0.56962088450E+01   0.10000000000E+01
   0.60341037372E+01   0.10000000000E+01
   0.63639401941E+01   0.10000000000E+01
   0.66859104007E+01   0.10000000000E+01
   0.70002019589E+01   0.10000000000E+01
   0.73069979962E+01   0.10000000000E+01
   0.76064772729E+01   0.10000000000E+01
   0.78988142860E+01   0.10000000000E+01
   0.81841793709E+01   0.10000000000E+01
   0.84627388008E+01   0.10000000000E+01
   0.87346548832E+01   0.10000000000E+01
   0.90000860549E+01   0.10000000000E+01
   0.92591869743E+01   0.10000000000E+01
   0.95121086112E+01   0.10000000000E+01
   0.97589983348E+01   0.10000000000E+01
   0.10000000000E+02   0.10000000000E+01
   0.10182365984E+02   0.99405261195E+00
   0.10365718344E+02   0.99282504314E+00
   0.10550062413E+02   0.10038503658E+01
   0.10735403556E+02   0.99907741772E+00
   0.10921747166E+02   0.99344713373E+00
   0.11109098664E+02   0.10015727073E+01
   0.11297463504E+02   0.99346089018E+00
   0.11486847164E+02   0.98655910048E+00
   0.11677255156E+02   0.99574738899E+00
   0.11868693021E+02   0.99095959734E+00
   0.12061166328E+02   0.98410617608E+00
   0.12254680678E+02   0.99397075619E+00
   0.12449241702E+02   0.99278351131E+00
   0.12644855061E+02   0.97368153937E+00
   0.12841526446E+02   0.98079397430E+00
   0.13039261581E+02   0.97816743188E+00
   0.13238066220E+02   0.96257607865E+00
   0.13437946145E+02   0.96506618074E+00
   0.13638907175E+02   0.96321464765E+00
   0.13840955156E+02   0.95714697338E+00
   0.14044095967E+02   0.95403703668E+00
   0.14248335518E+02   0.95437529220E+00
   0.14453679754E+02   0.95304907124E+00
   0.14660134649E+02   0.93514652182E+00
   0.14867706210E+02   0.93272411214E+00
   0.15076400477E+02   0.93302422385E+00
   0.15286223522E+02   0.92337515769E+00
   0.15497181451E+02   0.90267585977E+00
   0.15709280401E+02   0.90338365186E+00
   0.15922526546E+02   0.90862218092E+00
   0.16136926089E+02   0.88042341584E+00
   0.16352485268E+02   0.86974645074E+00
   0.16569210357E+02   0.87805318501E+00
   0.16787107661E+02   0.86542855312E+00
   0.17006183521E+02   0.84646887327E+00
   0.17226444310E+02   0.84411906402E+00
   0.17447896439E+02   0.84039386443E+00
   0.17670546350E+02   0.83195790420E+00
   0.17894400523E+02   0.82047486605E+00
   0.18119465470E+02   0.81306870163E+00
   0.18345747741E+02   0.81138752936E+00
   0.18573253919E+02   0.78769277227E+00
   0.18801990625E+02   0.76389388566E+00
   0.19031964515E+02   0.76867683318E+00
   0.19263182279E+02   0.77044334066E+00
   0.19495650646E+02   0.75666571131E+00
   0.19729376380E+02   0.72145124939E+00
   0.19964366282E+02   0.71643147316E+00
   0.20200627189E+02   0.71311249522E+00
   0.20438165976E+02   0.71368614902E+00
   0.20676989554E+02   0.71454973110E+00
   0.20917104873E+02   0.69147235462E+00
   0.21158518920E+02   0.67817552840E+00
   0.21401238719E+02   0.68376041631E+00
   0.21645271333E+02   0.67687140822E+00
   0.21890623861E+02   0.67601791290E+00
   0.22137303444E+02   0.66730240940E+00
   0.22385317259E+02   0.62266036684E+00
   0.22634672523E+02   0.58629379921E+00
   0.22885376491E+02   0.57931370975E+00
   0.23137436458E+02   0.59819596283E+00
   0.23390859758E+02   0.62710958223E+00
   0.23645653765E+02   0.64602506295E+00
   0.23901825894E+02   0.65845957076E+00
   0.24159383597E+02   0.65380960415E+00
   0.24418334370E+02   0.63314150487E+00
   0.24678685747E+02   0.62049061930E+00
   0.24940445304E+02   0.62110206921E+00
   0.25203620656E+02   0.61985749138E+00
   0.25468219463E+02   0.61417664880E+00
   0.25734249422E+02   0.61056090004E+00
   0.26001718275E+02   0.59504016945E+00
   0.26270633805E+02   0.57145604818E+00
   0.26541003835E+02   0.55678192714E+00
   0.26812836234E+02   0.54830154249E+00
   0.27086138911E+02   0.53236514987E+00
   0.27360919817E+02   0.50546584553E+00
   0.27637186949E+02   0.48051258024E+00
   0.27914948346E+02   0.46243748126E+00
   0.28194212088E+02   0.45106923244E+00
   0.28474986303E+02   0.44533039459E+00
   0.28757279160E+02   0.44572559551E+00
   0.29041098873E+02   0.45515009497E+00
   0.29326453700E+02   0.47128717612E+00
   0.29613351944E+02   0.47570661135E+00
   0.29901801954E+02   0.46915381625E+00
   0.30191812123E+02   0.46673200840E+00
   0.30483390888E+02   0.46843316790E+00
   0.30776546735E+02   0.46771085197E+00
   0.31071288193E+02   0.45774010220E+00
   0.31367623838E+02   0.43965143543E+00
   0.31665562294E+02   0.42385479831E+00
   0.31965112228E+02   0.41698529202E+00
   0.32266282359E+02   0.42549413952E+00
   0.32569081448E+02   0.43922845965E+00
   0.32873518306E+02   0.43835177987E+00
   0.33179601792E+02   0.42773077426E+00
   0.33487340811E+02   0.42508163333E+00
   0.33796744319E+02   0.43804957264E+00
   0.34107821318E+02   0.44743295524E+00
   0.34420580860E+02   0.43531218295E+00
   0.34735032045E+02   0.42390288737E+00
   0.35051184023E+02   0.42104348564E+00
   0.35369045992E+02   0.41750806557E+00
   0.35688627203E+02   0.40516085872E+00
   0.36009936953E+02   0.39407605569E+00
   0.36332984592E+02   0.39255181322E+00
   0.36657779521E+02   0.39970291856E+00
   0.36984331189E+02   0.40600624321E+00
   0.37312649099E+02   0.40939099358E+00
   0.37642742803E+02   0.40781668111E+00
   0.37974621907E+02   0.39465340601E+00
   0.38308296067E+02   0.37990389253E+00
   0.38643774993E+02   0.37281195943E+00
   0.38981068445E+02   0.37151686391E+00
   0.39320186239E+02   0.37216323881E+00
   0.39661138241E+02   0.37174249730E+00
   0.40003934373E+02   0.36582035851E+00
   0.40348584609E+02   0.35624412872E+00
   0.40695098977E+02   0.35314398778E+00
   0.41043487560E+02   0.35561236371E+00
   0.41393760496E+02   0.34864517950E+00
   0.41745927975E+02   0.33316698825E+00
   0.42100000246E+02   0.32660481408E+00
   0.42455987612E+02   0.33031000261E+00
   0.42813900429E+02   0.33468557384E+00
   0.43173749113E+02   0.33556819011E+00
   0.43535544134E+02   0.33857250667E+00
   0.43899296019E+02   0.34390428874E+00
   0.44265015354E+02   0.34348343033E+00
   0.44632712778E+02   0.34168026131E+00
   0.45002398992E+02   0.34180274848E+00
   0.45374084752E+02   0.33988204135E+00
   0.45747780873E+02   0.33231854732E+00
   0.46123498229E+02   0.32657695059E+00
   0.46501247752E+02   0.32956745923E+00
   0.46881040434E+02   0.33167954994E+00
   0.47262887325E+02   0.32217979701E+00
   0.47646799537E+02   0.31298992342E+00
   0.48032788239E+02   0.30923087016E+00
   0.48420864665E+02   0.30657082662E+00
   0.48811040105E+02   0.30199899451E+00
   0.49203325912E+02   0.29042295819E+00
   0.49597733501E+02   0.27278785234E+00
   0.49994274349E+02   0.26516060507E+00
   0.50392959993E+02   0.26745189487E+00
   0.50793802034E+02   0.27022344660E+00
   0.51196812137E+02   0.27713065876E+00
   0.51602002026E+02   0.28561410607E+00
   0.52009383492E+02   0.27649653753E+00
   0.52418968390E+02   0.26156614935E+00
   0.52830768636E+02   0.26308590660E+00
   0.53244796213E+02   0.26177877774E+00
   0.53661063169E+02   0.25802724529E+00
   0.54079581614E+02   0.25714544618E+00
   0.54500363728E+02   0.25647819740E+00
   0.54923421754E+02   0.25292893935E+00
   0.55348768002E+02   0.25581191399E+00
   0.55776414848E+02   0.25958391776E+00
   0.56206374735E+02   0.25332040476E+00
   0.56638660175E+02   0.24297254434E+00
   0.57073283745E+02   0.24097540683E+00
   0.57510258093E+02   0.24563966070E+00
   0.57949595932E+02   0.24775698972E+00
   0.58391310047E+02   0.24450980737E+00
   0.58835413290E+02   0.24441675604E+00
   0.59281918583E+02   0.25472630107E+00
   0.59730838919E+02   0.25450458439E+00
   0.60182187360E+02   0.23378195431E+00
   0.60635977039E+02   0.20905536422E+00
   0.61092221159E+02   0.19323251112E+00
   0.61550932998E+02   0.18519422347E+00
   0.62012125901E+02   0.17917447793E+00
   0.62475813289E+02   0.17741707379E+00
   0.62942008653E+02   0.17937750102E+00
   0.63410725558E+02   0.17563167698E+00
   0.63881977644E+02   0.16622235513E+00
   0.64355778621E+02   0.15797737533E+00
   0.64832142277E+02   0.15901391111E+00
   0.65311082473E+02   0.16256148284E+00
   0.65792613143E+02   0.16486075558E+00
   0.66276748301E+02   0.16801459505E+00
   0.66763502032E+02   0.17435758803E+00
   0.67252888500E+02   0.17315162900E+00
   0.67744921944E+02   0.16573077285E+00
   0.68239616683E+02   0.16886801449E+00
   0.68736987109E+02   0.18159748624E+00
   0.69237047695E+02   0.18418161926E+00
   0.69739812992E+02   0.18000252322E+00
   0.70245297629E+02   0.19298941714E+00
   0.70753516313E+02   0.21577233155E+00
   0.71264483833E+02   0.21805205018E+00
   0.71778215057E+02   0.20261955596E+00
   0.72294724933E+02   0.17850192990E+00
   0.72814028490E+02   0.16029380559E+00
   0.73336140838E+02   0.15280093302E+00
   0.73861077169E+02   0.14746243009E+00
   0.74388852758E+02   0.13504327929E+00
   0.74919482962E+02   0.13580404121E+00
   0.75452983219E+02   0.15530876390E+00
   0.75989369055E+02   0.17192871370E+00
   0.76528656076E+02   0.17369041500E+00
   0.77070859975E+02   0.16134167822E+00
   0.77615996527E+02   0.14837155991E+00
   0.78164081595E+02   0.13546144506E+00
   0.78715131127E+02   0.12749315350E+00
