         271         119           1
   0.00000000000E+00  -0.15000000000E+02   0.81641844979E+00
   0.47374344121E+00  -0.15000000000E+02   0.81641844979E+00
   0.93618860301E+00  -0.15000000000E+02   0.80218677178E+00
   0.13876049374E+01  -0.15000000000E+02   0.78707615427E+00
   0.18282554703E+01  -0.15000000000E+02   0.76450326020E+00
   0.22583969545E+01  -0.15000000000E+02   0.73998345569E+00
   0.26782800199E+01  -0.15000000000E+02   0.71391012475E+00
   0.30881493188E+01  -0.15000000000E+02   0.68611322255E+00
   0.34882436689E+01  -0.15000000000E+02   0.66099699802E+00
   0.38787961925E+01  -0.15000000000E+02   0.63479339170E+00
   0.42600344519E+01  -0.15000000000E+02   0.61339665635E+00
   0.46321805826E+01  -0.15000000000E+02   0.59199739139E+00
   0.49954514221E+01  -0.15000000000E+02   0.57583283833E+00
   0.53500586368E+01  -0.15000000000E+02   0.56122106644E+00
   0.56962088450E+01  -0.15000000000E+02   0.55118312169E+00
   0.60341037372E+01  -0.15000000000E+02   0.54419146677E+00
   0.63639401941E+01  -0.15000000000E+02   0.54041411597E+00
   0.66859104007E+01  -0.15000000000E+02   0.54055278013E+00
   0.70002019589E+01  -0.15000000000E+02   0.54237256743E+00
   0.73069979962E+01  -0.15000000000E+02   0.54807653495E+00
   0.76064772729E+01  -0.15000000000E+02   0.55425767773E+00
   0.78988142860E+01  -0.15000000000E+02   0.56347256703E+00
   0.81841793709E+01  -0.15000000000E+02   0.57240144502E+00
   0.84627388008E+01  -0.15000000000E+02   0.58306552225E+00
   0.87346548832E+01  -0.15000000000E+02   0.59292637738E+00
   0.90000860549E+01  -0.15000000000E+02   0.60316675248E+00
   0.92591869743E+01  -0.15000000000E+02   0.61216581613E+00
   0.95121086112E+01  -0.15000000000E+02   0.62034885459E+00
   0.97589983348E+01  -0.15000000000E+02   0.62697576912E+00
   0.10000000000E+02  -0.15000000000E+02   0.63182897240E+00
   0.10182365984E+02  -0.15000000000E+02   0.63425902767E+00
   0.10365718344E+02  -0.15000000000E+02   0.63493134501E+00
   0.10550062413E+02  -0.15000000000E+02   0.63370087760E+00
   0.10735403556E+02  -0.15000000000E+02   0.63076538819E+00
   0.10921747166E+02  -0.15000000000E+02   0.62587095752E+00
   0.11109098664E+02  -0.15000000000E+02   0.61951571480E+00
   0.11297463504E+02  -0.15000000000E+02   0.61147232462E+00
   0.11486847164E+02  -0.15000000000E+02   0.60239230271E+00
   0.11677255156E+02  -0.15000000000E+02   0.59214037862E+00
   0.11868693021E+02  -0.15000000000E+02   0.58142109703E+00
